,Word,Count
74,judiciary committee,6
375,housing and urban development,6
1022,the park service,6
893,the joint chiefs of staff,6
1180,dprk,6
1543,the fry s&m,6
548,the little rock nine,6
61,aarp,6
1620,espy,5
389,the department of housing and urban development,5
1923,the senior foreign service,5
407,the office of foreign assets control,5
1606,nra,5
453,the agency for international development,5
409,the office of the general counsel,5
1567,peace links,5
1883,general,5
421,the palestinian central council,5
379,epa,5
1132,overseas private investment corporation,5
2253,crowley,5
925,mif,5
1768,pan am 103,5
1114,gcc,5
1104,kremlin,5
152,the surface transportation board,5
579,doug,5
598,the white house conference on social security,5
612,the advisory committee,5
1030,export-import bank,5
2318,the ninth circuit,5
976,harvard,5
656,international development,5
2130,the elementary and secondary education act,5
82,ford,5
890,the agriculture department,5
887,the council of economic advisors,5
2431,iptf,5
830,smiley,5
829,justice department,5
825,latinos,5
703,this white house,5
28,the department of the treasury's,5
16,world bank,5
171,ustr,5
1760,irs,5
1150,opcw,5
511,the international emergency economic powers act,5
210,the u .n,5
1303,start,5
2090,domestic policy planning bruce reed,5
1399,the medicare commission,5
2038,nbc,5
541,christianity,5
693,the united states government's,4
676,the israeli government,4
857,the second circuit,4
683,farc,4
848,nec,4
1687,the interagency working group,4
845,the afl-cio,4
688,sun,4
1489,the correspondents association,4
1495,the congressional budget office,4
514,unscr,4
1313,amcham,4
1343,dayton,4
1355,the council of economic advisers,4
789,the national institutes of health,4
727,nist,4
1719,the church of the nativity,4
773,wic,4
755,fascell,4
337,executive order,4
1524,the defense department,4
1224,hope,4
917,radio free iraq,4
1168,group,4
1175,mtcr partners,4
1116,buenos aires,4
412,the census bureau,4
549,scripture,4
545,little rock central high school,4
1080,national security affairs,4
1074,veterans health coordinating board,4
592,major league baseball,4
595,u .s .,4
1542,fry,4
477,congressional,4
1045,the armed forces,4
1038,first lady,4
611,ida,4
1209,eda,4
1210,arc,4
1026,export council,4
1021,the national park service,4
1011,faa,4
1677,gop,4
435,the federal reserve board,4
470,the centers for disease control,4
754,ca,4
2050,the australia group,4
237,the democratic caucus,4
162,inter-american,4
294,the presidential medal of freedom,4
2155,unpredep,4
199,the national cancer institute,4
2035,cheryl mills,4
93,camp david,4
212,kosovar,4
307,office of management and budget,4
1924,minister-counselor,4
313,the department of energy,4
225,mou,4
2003,arboretum,4
65,actord,4
2439,rs,4
224,knesset,4
144,the equal employment opportunity commission,4
14,fec,4
2573,american airlines,4
2580,merida,4
9,gao,4
2564,peace corps,4
29,office of foreign assets control ofac,4
258,amtrak,4
1145,stockpiling and use of chemical weapons,3
533,enforcement,3
1771,the european commission,3
198,nato allies,3
1189,bis,3
547,congressional gold medals,3
181,office,3
556,fl,3
1453,the burton committee,3
1143,the zangger committee,3
531,the government printing office,3
1131,foreign,3
1129,chemical,3
1125,executive order 12938,3
160,the national economic council,3
2190,nmd,3
1081,science and technology,3
581,founding fathers,3
147,the board of directors of the corporation for national and community service,3
532,the office of the under,3
1408,starovoytova,3
1449,ftc,3
211,osce,3
1389,the freely associated states,3
1384,slorc,3
1379,the government of burma,3
1963,the wall street project,3
1361,mia,3
235,the justice department's,3
234,the safe and drug-free schools,3
1991,the land and water conservation fund,3
1310,asian affairs,3
475,the departments of commerce,3
1285,106th congress,3
1412,the performing arts,3
249,the carmichael farm,3
146,the central intelligence agency,3
1277,diet,3
1260,cfr,3
1944,the national museum services board,3
2019,the national institute of standards and technology,3
1251,the solicitor general,3
1250,butler,3
480,the african growth and opportunity act,3
1432,the migration and refugee assistance act,3
2252,pontiff,3
2202,the world trade center,3
137,the board of directors of the inter-american foundation,3
73,the contact group,3
2423,federation,3
68,the council of foreign relations,3
886,abc,3
881,crs,3
62,the social security administration,3
2442,brcko,3
2446,icty,3
2475,the office of public liaison,3
53,medicare commission,3
692,the florida everglades,3
827,house of representatives,3
821,radio bilingue,3
701,buddy mackay,3
702,lawton,3
2561,ccc,3
705,the inspector general,3
802,naacp,3
714,the council on foreign relations,3
27,the federal communications commission,3
24,democratic solidarity,3
23,the cuban liberty,3
19,the federal reserve,3
2574,tinky-winky,3
12,treasury postal,3
2421,the federation army,3
895,general wagner,3
912,the international atomic energy agency,3
1033,the asian development bank,3
597,the north atlantic council,3
2243,bp amoco,3
2245,fleet,3
1469,thurman,3
128,the federal maritime commission,3
1058,the independent council,3
1055,executive order 12170,3
1049,ncaa,3
2267,stuart altman,3
120,the national school lunch program,3
615,"federal , state",3
2283,gear,3
660,the organization of american states,3
624,bernice,3
627,the centers for disease control and prevention,3
1003,african affairs,3
989,nics,3
984,lincoln,3
962,the national council on the arts,3
101,reed,3
930,cw,3
2383,the invasive species council,3
92,the white house conference on school safety,3
2390,the management plan,3
1937,energy,3
369,ngo,3
397,the food and drug administration,3
1849,the government of libya,3
326,the federal advisory committee,3
1521,the paris club,3
1716,time magazine,3
1522,taliban,3
262,court,3
1928,the board of directors of the metropolitan washington airports authority,3
1702,holocaust,3
1531,fdr,3
1869,the national labs,3
1568,ndi,3
1879,qdr,3
281,mtv,3
1854,the detroit economic club,3
273,white cane safety day,3
426,the central council,3
1547,the office of foreign assets control ofac,3
423,pcc,3
1906,sat,3
1558,oeob,3
1894,the los angeles times,3
361,hyundai,3
1823,kwanzaa,3
416,the 105th congress,3
419,the general assembly,3
1720,masada,3
288,department of agriculture,3
1548,european union,3
1752,general shelton,3
1635,imo,3
1774,euro,3
1782,kvm,3
328,board,3
1473,the export-import bank,3
398,the international emergency economic powers act ieepa,3
1626,division a,3
1470,sub-saharan africa,3
1730,embassies,3
450,department of state,3
1648,vital voices,2
924,the gulf cooperation council,2
1682,cat,2
1847,executive order 12543,2
1028,codel,2
2281,lucent technologies,2
2280,ibew,2
921,operation northern watch and operation southern watch,2
919,patriot,2
2364,wintergreen,2
1644,churchill,2
2407,call to service campaign,2
1846,oval office,2
1639,the national council of senior citizens,2
916,sanctions committee,2
2414,cbi,2
913,unsc,2
1683,cerd,2
1681,iccpr,2
996,the historic site,2
1851,uta,2
956,usia,2
991,the department of defense for the governments of honduras,2
990,defense subject,2
1666,air corps,2
2326,court of appeals judges,2
1001,ssr,2
971,steppenwolf,2
1660,livingston,2
1674,the air force,2
957,the national medal of the arts,2
1659,cbo,2
2315,the president's council on sustainable development,2
2299,the internal revenue service,2
1844,hyatt,2
993,the automobile national heritage area,2
2331,the elementary and secondary education,2
950,the compensation fund,2
1650,legislative affairs office,2
2287,presidential hall,2
2285,red wings,2
949,the united nations compensation commission,2
943,the patriotic union of kurdistan,2
941,the government of iraq,2
939,oip,2
2284,nhl,2
937,unscom/iaea,2
1853,renaissance,2
2333,better america,2
2441,ohr,2
1839,the yale child study center,2
1741,the irish catholics,2
2557,peace corps director,2
1804,the council's prevention subcommittee,2
815,the indian embassy,2
2566,rambouillet,2
1723,national children's memorial day,2
809,pell grants,2
808,the state party's,2
807,the democratic national committee,2
1793,peace process,2
1727,capitol,2
1731,the holy land,2
801,city council,2
799,the republican national committee,2
797,national government,2
894,department of defense,2
793,the celebration of women in american history,2
792,the president's commission,2
1747,castle,2
786,the omnibus consolidated and,2
785,the security council's,2
1751,the senate foreign relations committee,2
782,the office of personnel management opm,2
770,the council on environmental quality,2
769,the interior bruce babbitt,2
1781,tep,2
764,falls church,2
758,the advisory council on historic preservation,2
2585,casablanca,2
1811,the saint lawrence seaway development corporation,2
2551,the next generation internet research act,2
1712,hamas,2
2548,fox news,2
1834,blair house,2
1833,the financial management service,2
2426,vrs,2
1829,the national press club,2
1824,unscr 1218,2
1689,commonwealth,2
2276,aaa,2
1821,times,2
1693,judicial review,2
864,ricchetti,2
1695,the immigration and naturalization service,2
856,court of appeals,2
852,aid,2
1698,the lower mississippi delta development commission,2
2478,the white house office,2
1699,gatt,2
2488,washington times,2
2489,advisory board,2
2496,udall scholarship and excellence,2
2497,national environmental policy foundation,2
842,the medal of honor,2
837,the central intelligence agency retirement and disability system,2
1701,georgetown university,2
2500,the commodity futures trading commission,2
836,the foreign service retirement and disability system,2
2528,assad,2
2538,gpea,2
2279,cwa,2
1468,the office of national aids policy,2
1855,chelsea,2
2015,social security administration,2
1327,solar turbines,2
1510,harvard university,2
1930,the board of directors of the african development foundation,2
1311,rockefeller,2
1995,the department of interior,2
1297,the government of japan,2
1293,pacific,2
1292,the united nations general assembly,2
1284,congressional black caucus,2
1279,evsl,2
1922,the board of directors of the legal services corporation,2
1263,case no,2
2007,wendell,2
1919,"controller , office of federal financial management",2
2046,their destruction,2
1540,the united nations protected areas,2
1259,the iranian assets control regulations,2
1254,the asian growth and recovery initiative,2
1253,the international anti-bribery and fair competition act,2
2031,co-chairs,2
1541,resolution 1022,2
1917,excellence in education foundation,2
1916,the board of trustees of the,2
1246,national security council,2
1234,united states,2
1230,the national indian gaming commission,2
1225,boston college,2
1913,the board of directors of the overseas private investment corporation,2
1330,the joint chiefs of staff gen,2
1342,national endowment for democracy,2
1509,the joint tax committee,2
1350,motorola,2
1940,the social security advisory board,2
1477,the governors of the states,2
1446,ebay,2
1936,small business administration,2
1486,exxon,2
1487,mobil,2
1427,the office of the united states trade representative,2
1426,doj,2
1961,the economic club,2
1935,inspector general,2
1494,the urban institute,2
1411,the board of trustees of the john f,2
1931,advisory commission on public diplomacy,2
1968,solidarity house,2
1496,social security trust funds,2
1981,the national archives and records administration,2
1393,the boston globe,2
1391,hafa,2
1499,the brookings institution,2
1500,social security reserve board,2
1501,the american enterprise institute,2
1378,executive order 13047,2
1502,the social security advisory commission,2
1505,stenholm,2
1356,trade representative,2
1986,ijc,2
1352,the korean government,2
2044,the kennedy/jeffords/moynihan/roth,2
1206,appalachian regional development reform act,2
2271,stuart,2
1062,oic,2
2194,tmd,2
1571,tuskegee,2
1572,the legal defense fund,2
1079,assistants,2
1865,janice,2
1592,department of justice,2
1078,nstc,2
1075,national guard,2
2196,amb,2
1073,health and human services subject,2
1861,tax analysis,2
2211,the detroit red wings,2
2214,the national infrastructure protection center,2
1060,the office of independent counsel,2
1893,the united states supreme court,2
1593,department of the,2
1059,constantinople,2
1860,janice lachance,2
2236,the republican caucus,2
1456,exxon-mobil,2
1598,holocaust memorial council,2
1599,the president's council on physical fitness and sports,2
1858,renaissance weekend,2
1056,republican house,2
1621,the paula jones,2
1054,cameron,2
2266,the colombian government,2
1037,the house of lords,2
2191,the rumsfeld commission,2
1091,national economic advisor,2
1101,chuan of thailand,2
2181,cheryl,2
2065,the state of the union address,2
2069,the independent counsel's,2
1196,the crown prince,2
1194,the brazilian congress,2
1192,cetera,2
2072,federal holiday,2
1891,executive order 13088,2
2074,the cuban government,2
2080,inspector general for tax administration,2
2092,european affairs,2
2102,the grameen bank,2
1169,cbw,2
2104,american private investment company,2
1162,ahg,2
1153,ec,2
2125,carville/flynt/lear,2
1562,the office of the independent counsel,2
2141,the social security,2
1137,the nuclear suppliers group,2
1885,vanity fair,2
2174,gores,2
1123,lew,2
2178,constitution,2
2179,contact group,2
1876,the senate armed services committee,2
1870,star,2
1109,rok,2
1773,the european monetary union,2
1300,united states congress,2
2600,office of national drug control policy,2
134,the general accounting office,2
405,sdnt,2
669,maxine waters,2
414,the congressional budget and impoundment,2
573,congresswoman maxine waters,2
223,patients,2
424,the legislative council,2
302,bell,2
488,omnibus appropriations,2
427,the national council,2
301,carol,2
64,residence,2
659,alliance against drugs,2
300,the union league club,2
121,national school lunch week,2
432,the federal employees health benefits program,2
673,defense department,2
135,the chemical safety and hazard investigation board,2
706,the washington times,2
320,the quadrennial defense review,2
151,postal service,2
552,eli segal,2
332,the small business administration,2
189,this international monetary fund,2
498,the palestinian council,2
695,national american indian heritage month,2
497,the palestine national council,2
557,the federal housing finance board,2
396,fha,2
681,the inter-american development bank,2
138,the treasury for international affairs,2
46,nordic,2
679,reuters,2
495,the monitoring and steering committee,2
54,united nations security council,2
657,presidents,2
655,united states agency,2
433,the office of personnel management's,2
119,national children's day,2
452,the united states information agency,2
605,the state peace and development council,2
636,the copyright office,2
456,lsc,2
242,kissinger,2
607,training and educational services act,2
107,idb,2
458,office of civil rights,2
459,the department of labor's,2
270,the army corps of engineers,2
609,jeffords,2
617,the omnibus crime control and safe streets act,2
246,the magnuson fishery conservation and management act,2
248,concerning fisheries off the coasts of,2
625,the family and medical leave act,2
474,hurricane georges,2
476,the supreme court's,2
593,community oriented policing services,2
110,menem,2
293,national character counts week,2
485,the agriculture/rural development,2
289,national forest products week,2
72,the new york post,2
578,barbra,2
76,the office of the white house counsel,2
580,farmers,2
278,serv,2
582,the northwest gate,2
482,the commerce/justice/state,2
586,church,2
642,the high-performance computing act,2
240,the republican congress,2
444,the clean water action plan,2
153,"office of solid waste , environmental protection agency",2
675,associated press,2
154,department of labor,2
542,ame,2
184,the neighborhood reinvestment corporation,2
169,world trade organization,2
157,central intelligence for administration,2
713,the imf/world bank,2
738,the united states secret service,2
737,the federal trade commission,2
717,cftc,2
386,cdfi,2
523,executive order 13069,2
351,a u .s,2
506,the legal committee,2
377,the departments of veterans affairs va,2
341,customs,2
732,the 106th congress,2
708,council on foreign relations,2
180,the omnibus budget reconciliation act,2
155,edmundo a,2
518,the government of angola,2
546,central high school,2
176,"the ""hate crimes prevention act",2
739,the federal bureau of investigation,2
1989,budget of realism,1
2109,the kosovo verification mission,1
2110,the international war crime tribunal,1
2111,corporation for national service,1
2112,the notre dame mission volunteers,1
2113,wellesley college,1
1990,the acting chair of the council on environmental quality,1
2114,project hope,1
1957,mercedes,1
232,annual report on school safety,1
1988,general abubakar,1
1987,state governors,1
236,ets,1
1985,international joint commission ijc,1
1984,holocaust memorial museum,1
1983,central intelligence,1
239,minnesota senate,1
1945,health of the department of veterans affairs,1
250,river house,1
1992,coastal zone management program,1
1980,the nazi war criminal records interagency working group working group,1
2105,cbc,1
1942,comptroller of the currency,1
2002,tr,1
2001,the headwaters forest,1
2127,the military committee of the north atlantic council,1
2000,the great places land acquisition,1
2103,aol,1
178,the house commerce committee,1
1999,the federal treasury,1
1998,frampton,1
1993,the forest service's,1
1997,grand canyon,1
2106,hbc,1
2107,the black caucus,1
2108,the hispanic caucus,1
1943,the board of trustees of,1
1996,the interior department,1
231,williams high school,1
1994,forest legacy,1
2126,the international war crimes tribunal,1
1979,working group,1
2115,the san luis obispo americorps,1
1953,the office of information and regulatory affairs,1
1967,the american air force,1
2120,the bayer national science foundation award,1
2121,the georgia state department of education,1
1966,the africa crisis response initiative,1
1965,new european currency q,1
1964,the stock exchange,1
1954,the michigan afl-cio,1
244,kissinger-eagleberger,1
1962,state of the union address,1
1955,chrysler corporation,1
245,palestinian authority,1
2122,the walden middle school,1
1960,apollo,1
1959,gm,1
2123,finance,1
2124,ways and means,1
1958,chrysler,1
2119,asian neighborhood design,1
1969,the united auto workers,1
1956,daimler,1
1970,import-export bank,1
1978,the nazi war crimes disclosure act,1
1977,secretaries of state,1
1976,the world jewish congress,1
2116,coral waya elementary school,1
1975,the founding fathers,1
1948,the standing consultative commission,1
1974,article one,1
2117,dare,1
230,annual school safety report,1
1973,ilo,1
1949,seave,1
1972,uaw,1
2118,police department,1
1950,howell,1
1951,alejandro n,1
1971,the department of commerce's,1
1952,mayorkas,1
2101,the congressional hispanic caucus,1
2095,national business magazine,1
2100,rite-aid's,1
202,--we've,1
2054,senegal,1
2053,the uruguay round agreements act,1
2052,comprehensive trade and development policy,1
2051,protection of advanced biotechnology,1
201,oval,1
2049,australia group,1
2048,effectiveness of australia group,1
2081,rear adm,1
2047,condition,1
2045,the white house social security conference,1
2056,the department of transportation's safe skies initiative,1
203,labor hhs,1
2043,economic council,1
2042,labor alexis herman,1
2041,national economic council advisor,1
2040,the united states house of representatives,1
2039,paul jones,1
2082,the committee for purchase,1
2083,cheryl l,1
2084,a democratic national committee,1
2055,partnership for economic growth and opportunity,1
2057,the overseas private investment corporation's,1
2037,article,1
2068,marriott hotel new york,1
185,world intellectual property organization,1
2075,the u .s .-eu,1
2073,democratic solidarity act,1
186,general accounting office,1
2071,ama,1
2070,the journal of the american medical association,1
2076,international human rights day,1
2077,internal dissidence working group,1
2078,the nazi war criminal records interagency working group,1
2067,the big board,1
2058,economic cooperation forum,1
2066,da,1
2079,the federal mediation and conciliation service,1
195,hmo patients',1
2064,the international association of chiefs of police,1
2063,the international union of police associations,1
2062,the national fop,1
2061,idea,1
2060,brazilian government,1
2059,the african growth and opportunity,1
204,the ways and means,1
2036,clap,1
2099,newark central ward,1
227,causes and prevention of youth violence,1
2014,national aeronautics and space and administration,1
2013,environmental protection agency,1
2012,general services administration,1
2088,council on environmental quality acting chair,1
219,mup,1
2010,federal training technology,1
221,education america,1
2008,executive order 11348,1
2089,the carnegie international non-proliferation conference statement,1
183,home,1
2016,the small agency council,1
2005,university of illinois,1
2091,the nato summit statement,1
182,congressional elections,1
2093,the national security council statement by,1
2094,the ford foundation,1
2004,the national guard,1
2096,weldon,1
2097,pathmark,1
2098,bed-stuy,1
217,the hate tribunal,1
2017,management council,1
205,archer,1
2086,department of education,1
2034,the administrator of general services,1
2033,the committee co-chairs,1
2032,science and technology assistants,1
213,the kosovar albanians,1
2030,expanding training opportunities committee,1
251,houghton house,1
2085,federal mediation and conciliation director,1
2029,expanding training opportunities,1
2028,advisory committee,1
2027,each executive,1
2018,the chair and vice chair,1
2026,alx,1
2025,specific federal agencies,1
2024,the department of labor's america's learning exchange alx,1
2023,all federal agencies,1
2022,ofpp,1
2021,the office of federal procurement policy of the office of management and budget ofpp,1
2020,the general services administration,1
216,war crimes tribunal,1
2087,argentina statement,1
1941,the special panel on appeals,1
271,the outer continental shelf lands act,1
1939,archer l,1
1788,joint action plan,1
1786,friends of albania,1
1785,unhcr,1
1784,the european union's,1
1783,kosovo verification mission,1
330,government of georgia,1
331,national y2k action week,1
1780,air courier services,1
1779,transatlantic partnership,1
1778,transatlantic,1
1777,eizenstat,1
1776,the london u .s,1
1775,the transatlantic economic partnership,1
333,kucinich,1
1772,economics,1
334,dreier,1
1770,"state for economic , business and agricultural affairs",1
1769,the national security council for european affairs,1
335,leahy,1
1767,the starr report,1
1766,salon magazine,1
1765,the council on the state of,1
1764,the aids advisory board,1
1763,haw,1
1762,hem,1
1761,the transatlantic american economic partnership,1
1787,the transatlantic economic partnership tep,1
1789,g7 leaders,1
1938,energy non-proliferation and national security,1
1790,central bank governors,1
1816,the armed forces',1
1815,the new york times-cbs news,1
1814,forego,1
1813,carville,1
1812,the lockerbie pan am,1
1810,the presidential advisory council,1
1809,the european council,1
1808,shelton,1
1807,the presidential suite,1
1806,the office of aids research,1
1805,the white house office of national aids policy,1
323,"the ""department of defense appropriations act , 1999",1
1803,health care financing administration,1
1802,the public health service,1
1801,the council's racial ethnic populations subcommittee,1
1800,council chair,1
1799,office of national aids policy,1
1798,the transatlantic labor dialogue,1
1797,the transatlantic business dialogue,1
1796,the transatlantic consumer dialogue,1
1795,the ad hoc liaison committee,1
1794,washington conference to support middle east peace and development,1
327,the president's board of advisors on tribal colleges,1
1792,european economic and monetary union,1
1791,the cologne summit,1
336,my council,1
1759,general mccaffrey,1
1758,the office of national drug control policy,1
1757,special olympics,1
345,deer lodge national forests,1
1726,shall,1
1725,the central american war,1
1724,housing,1
347,the cia headquarters compound,1
1722,executive order 13037,1
1721,study capital budgeting,1
348,the wye conference center,1
349,the senate agriculture committee,1
350,erskine bowles,1
1717,plo central committee,1
1715,this house of representatives,1
1714,palestine council,1
1713,the zionist association -- organization of america,1
353,schumer-d'amato,1
1711,the congressional ball,1
1710,the rotary international,1
1709,founders,1
1708,usn,1
1707,freedom house,1
1706,the national league for democracy in burma,1
1705,the internal dissidents working group,1
1704,torture victims fund,1
1703,the international coalition against genocide,1
354,d'amato-schumer,1
1728,the christian coalition,1
1729,covenant,1
344,the big sky lumber company,1
1744,the third circuit court of appeals,1
1756,loretta,1
1755,wright brothers day,1
1754,eu-u .s,1
1753,roll call,1
339,wye river middle east peace talks q,1
340,the miscellaneous tariff,1
1750,the director of central intelligence,1
1749,the african american women's clergy association,1
1748,the feminist press conference,1
1746,the security counsel,1
1745,trilateral discussions q,1
1743,abc news,1
343,the secretaries of agriculture,1
1742,biblical times,1
342,paygo,1
1740,no palestinian authority,1
1739,palestinian council,1
1738,the palestinian executive committee,1
1737,republican committee,1
1736,the judiciary committee of the,1
1735,arrow,1
1734,the promised land,1
1733,the postal service,1
1732,representative morris udall,1
1817,the departments of housing and urban development,1
1818,pan am,1
1819,gallery,1
1881,osd comptroller's office,1
1908,district of columbia superior court,1
1907,national drug control policy,1
275,ada,1
1905,goals,1
1904,gi,1
1903,the increase in steel imports,1
1902,nbc news,1
1901,eta,1
1900,the office of the presidency,1
1899,law & order,1
1898,florida state,1
1897,protocol,1
1896,the protection of cultural property,1
1895,the u .s .-iraq,1
277,edinboro,1
1892,the united nations security council resolutions,1
280,safe and drug-free schools,1
1890,montenegro kosovo sanctions regulations,1
1889,executive order 13088 63,1
1888,the civil rights office,1
1887,the advisory board for cuba broadcasting,1
1886,radio and tv marti,1
282,the education department civil rights office,1
1884,the federal bureau of prisons,1
283,operation ceasefire,1
1909,the office of federal housing enterprise oversight,1
1910,the board of trustees of the woodrow wilson international center for scholars,1
1911,large for international religious freedom,1
1926,rwanda/burundi,1
254,united democratic,1
255,labor and health and human services,1
257,lowey,1
1934,esserman,1
1933,eakeley,1
1932,special envoy for conventional forces,1
259,the -- coordinating committee,1
260,the africa free trade act,1
1929,the reform board amtrak,1
264,departments,1
1927,the board of directors of the national consumer cooperative bank,1
1925,special coordinator,1
1912,environmental management,1
266,the strategic petroleum reserve,1
267,the administration,1
268,outer continental shelf,1
1921,the superior court,1
1920,energy environmental management,1
269,"the ""water resources development act of 1998",1
1918,myrta k,1
2129,domestic policy council,1
1915,the north american international auto show,1
1914,mi,1
274,the individuals with disabilities education act,1
1882,dea,1
1880,chiefs,1
1820,upi,1
284,liberty,1
1845,the renaissance institute,1
308,fifth congress,1
1843,advocacy centers,1
1842,the national network of children's,1
1841,federal safe start,1
1840,montgomery county council,1
309,the advancement of women and minorities in science,1
1838,the united states agency for international development,1
1837,the united states arms control and disarmament agency,1
1836,division g,1
1835,mfn,1
310,ocean shipping,1
311,fund,1
1832,the bureau of engraving and printing,1
1831,transportation departments,1
1830,the national highway traffic safety administration,1
314,army reserve,1
1828,the korean peninsula development organization,1
1827,the country of neighborhoods,1
1826,sandtown-winchester,1
1825,biblical,1
315,defense cohen's,1
316,the stockpile stewardship program,1
1822,chiquita,1
318,cooperative threat reduction,1
306,the palestinian authority transcript,1
305,the wye river conference,1
1848,the international security and development cooperation act,1
1867,the caregiver support program,1
1878,duma,1
1877,defense chaney,1
285,the boys and girls club,1
1875,the chiefs of staff,1
1874,medicare reform commission,1
1873,cummings,1
1872,economic and monetary union emu,1
1871,the dick morris,1
286,united front,1
287,the federal government and state,1
1868,the state of the union address on schedule,1
1866,the administration on aging,1
1850,government of libya,1
1864,the american red cross,1
1863,the red cross,1
1862,the american red cross board,1
291,the national senior service corps,1
1859,renaissance institute,1
295,the nobel prize committee,1
1857,sc,1
1856,marsha berry,1
296,sinn fein,1
297,nobel,1
1852,executive order 12544,1
2128,act,1
166,h .r,1
174,the hmo patients',1
2429,the international police task force iptf,1
2456,the kurdistan democratic party,1
2455,the islamic movement of iraqi,1
2454,the iraqi national congress,1
2453,hope scholarship,1
2452,the defense ministers,1
2451,the nac foreign and defense ministers,1
2450,allies,1
2449,entity,1
2448,nato defense ministers,1
2447,pic,1
59,medicare hmo's,1
2445,the international criminal tribunal,1
2444,persons indicted for war crimes,1
2443,the inter-entity boundary line,1
60,the health care financing administration,1
63,international consultations/impeachment,1
2440,bosniak,1
